Wave Vector	Branch 1	Branch 2	Branch 3	Branch 4	Branch 5	Branch 6	Branch 7	Branch 8	Branch 9	Branch 10	Branch 11	Branch 12	Branch 13	Branch 14	Branch 15	Branch 16	Branch 17	Branch 18	Branch 19	Branch 20	Branch 21	Branch 22	Branch 23	Branch 24	Branch 25	Branch 26	Branch 27	Branch 28	Branch 29	Branch 30	Branch 31	Branch 32	Branch 33	Branch 34	Branch 35	Branch 36	Branch 37	Branch 38	Branch 39	Branch 40	Branch 41	Branch 42	Branch 43	Branch 44	Branch 45	Branch 46	Branch 47	Branch 48	Branch 49	Branch 50	Branch 51	Branch 52	Branch 53	Branch 54	Branch 55	Branch 56	Branch 57	Branch 58	Branch 59	Branch 60	Branch 61	Branch 62	Branch 63	Branch 64	Branch 65	Branch 66	Branch 67	Branch 68	Branch 69	Branch 70	Branch 71	Branch 72	Branch 73	Branch 74	Branch 75	Branch 76	Branch 77	Branch 78	Branch 79	Branch 80	Branch 81	Branch 82	Branch 83	Branch 84	Branch 85	Branch 86	Branch 87	Branch 88	Branch 89	Branch 90
0.4368874	-1.0298632363	0.5135881184	0.8877343247	1.31300853	1.9446441237	2.4666948596	2.5743350999	2.6871552956	3.1527853051	3.398069066	3.6315664559	3.9236551105	4.1230258641	4.2664545843	4.4239224654	4.7930967617	5.1757334033	5.2707620644	5.4935579111	5.7769775431	5.9411518656	6.1948190214	6.3498945417	6.7055451453	6.8438447786	6.9652083469	7.2530929356	7.4684142287	7.664942587	7.8735205061	8.0213866797	8.2521564612	8.2916685057	8.7162534725	8.815660877	8.9978774292	9.2176201293	9.3621472357	9.7218149767	10.0700639773	10.3518911078	10.6615724049	11.2103817415	11.257557684	11.4739102515	11.7750608343	11.9810366877	12.2119079071	12.605093791	12.8407353732	13.1280548077	13.466913731	13.8522877774	14.1574494022	14.3502168402	14.6115962605	14.8908232334	15.0865331841	15.3760133123	15.6878244529	15.8427781794	16.2346787086	16.5683322228	17.045299556	17.5017763139	17.6513359381	18.3565224967	19.1130744391	19.7501402664	20.3082655775	21.2041518576	21.6029190729	22.253130628	22.7272270274	23.2992304043	24.22747351	24.8746740501	25.1755394878	25.5649081058	25.7192868708	26.060993885	26.4026949693	27.0426727187	27.5580011458	27.9958062314	29.0601752254	29.9673952179	30.601021885	30.9672147153	34.891072965
0.4424302	-1.0784581077	0.6420176788	0.9261666799	1.2762727429	2.0694595612	2.4932011607	2.6066402019	2.7257383373	3.2237172712	3.3962120787	3.601029964	3.9606078544	4.1273698143	4.2832178554	4.4436680923	4.8067937465	5.2082562788	5.2944061019	5.4733391939	5.7678625089	5.9464050616	6.2189724625	6.3579905857	6.7331297526	6.8704728028	6.9557701319	7.2287534746	7.4845884389	7.6796839534	7.9257229027	8.0637144624	8.2766246514	8.3350078584	8.7161447584	8.8623957933	9.006710536	9.2336461785	9.3936173809	9.7044405694	10.076979789	10.3575886279	10.691157881	11.2022596522	11.2623076814	11.4676899498	11.7582367575	11.9700455171	12.1951327277	12.6151901449	12.8386449168	13.1434382275	13.4635808038	13.8816822798	14.1398083022	14.3476370972	14.6250462185	14.9030749887	15.1060351204	15.4162971759	15.6809066934	15.8493602153	16.2476879348	16.5752883607	17.0841974606	17.5339332061	17.6358540994	18.3790704657	19.1818936741	19.7358617861	20.3325472555	21.2020843838	21.6164378416	22.2596808684	22.7930436537	23.3202000125	24.2628106497	24.8526720924	25.1713990328	25.5602914564	25.7466739945	26.128678141	26.3813205409	27.0653637169	27.5858735687	28.0146233364	29.1070429792	29.9972219649	30.63874167	31.0275604695	34.9473739499
0.4479731	-1.0875146369	0.7559679443	0.9264122348	1.3031727206	2.1785709203	2.5040749142	2.6264865928	2.8107335792	3.2837279077	3.4023261977	3.5773652292	3.9657853313	4.1550470378	4.310943883	4.4699964811	4.8119226078	5.2251514688	5.3173088211	5.4650790408	5.74292955	5.9462425761	6.2392329744	6.3824118364	6.7485801869	6.9033433739	6.9476314641	7.2003769562	7.5104852828	7.6960352855	7.9650315596	8.1082435413	8.3062104462	8.3911141498	8.7057989441	8.9087772278	9.0198217163	9.2438774095	9.427699417	9.6864836555	10.0873641965	10.3560526924	10.7275248692	11.1846878011	11.2748468821	11.458421722	11.7439327082	11.9616153618	12.1793793947	12.6156181144	12.8409604828	13.1618112236	13.460059224	13.9110533573	14.1178086972	14.3524479857	14.6282676728	14.9141250731	15.1186841595	15.4552591039	15.6866733383	15.8625811598	16.2545806227	16.5800623527	17.1310108006	17.5627431544	17.6298032858	18.3931520101	19.2589720798	19.7196258455	20.3511345869	21.2031453852	21.6255411053	22.268588342	22.8611272535	23.3421127759	24.296477848	24.8226484424	25.1766819473	25.5503174643	25.7718181566	26.1895469715	26.3731599684	27.0851759259	27.6085310219	28.0394752003	29.1585758872	30.03230354	30.6799803486	31.0855179788	34.9982021154
0.4535159	-1.0665829209	0.8023057927	0.9865945237	1.3693095079	2.2638619149	2.5154407735	2.6477684896	2.9128938707	3.3189272541	3.4177389532	3.5700683297	3.9516283064	4.190689118	4.3490451871	4.5033389042	4.809238052	5.2321229842	5.3314392512	5.475577868	5.7074753639	5.946604936	6.2468958183	6.414089293	6.7527146055	6.914384498	6.9719177919	7.1730247923	7.5372038071	7.7180810759	7.992825948	8.1472783969	8.3418337889	8.4543984403	8.6951200617	8.9476702991	9.0387128464	9.2468860485	9.4609213694	9.6699649426	10.1007283839	10.3509915558	10.765478048	11.1662448863	11.2845735955	11.4482366482	11.7331737052	11.9536753625	12.166795596	12.6033698372	12.8508760388	13.1803652059	13.4554758077	13.9384893291	14.0955729296	14.3618758474	14.6215339865	14.9277625427	15.1233100158	15.4872782731	15.7093629698	15.8796087934	16.2539762605	16.5844854991	17.1829334979	17.586823959	17.6337008839	18.3990948764	19.3414456642	19.7014027367	20.3631721689	21.206657783	21.6296275311	22.2793771322	22.9272561408	23.3644174701	24.325452334	24.7864296094	25.1904388036	25.5368588694	25.7950108558	26.2179282951	26.3987704257	27.1019154912	27.6248533945	28.0678763653	29.2123542035	30.0716162126	30.7264641663	31.1386187373	35.0399780531
0.4590588	-1.0289468671	0.8165315356	1.1135488404	1.4485822738	2.3205780308	2.5335716811	2.682080616	3.010656164	3.3287027844	3.4358564389	3.5846678473	3.9334769329	4.2205069234	4.3946786486	4.5410547204	4.8019525327	5.2312416042	5.3328011238	5.5067572667	5.672621378	5.9460729727	6.2472957297	6.435164653	6.7518344865	6.912806421	7.0194974581	7.1479355214	7.5582414629	7.7481562189	8.0148389384	8.1768767346	8.3808536486	8.514316543	8.6938081865	8.9738517385	9.0651649998	9.2447581483	9.4883369903	9.6577906487	10.1168356486	10.3449335834	10.8008139139	11.1492483805	11.2874156189	11.4394210567	11.7263502244	11.9431557661	12.1598105156	12.5796142188	12.867813409	13.1962542868	13.4482229941	13.9613670377	14.0777428204	14.3738940978	14.607822922	14.9448514292	15.1216486448	15.5102597429	15.7488989498	15.8969283756	16.245390207	16.5899111718	17.2369110694	17.6066828915	17.646629588	18.3971240063	19.4255006032	19.6822329773	20.3686301004	21.2115759605	21.6286804038	22.2913538285	22.9868554445	23.3865989049	24.3460040291	24.7477726587	25.21014869	25.5217055826	25.8152760104	26.2124316069	26.4556529172	27.1150244352	27.6361289036	28.0960911797	29.2660564458	30.1136701049	30.778963091	31.1858573982	35.0699224634
0.4646016	-0.9865658572	0.8587426302	1.2531005539	1.5331068219	2.3519511436	2.5602023013	2.7258422712	3.0880725072	3.3329993362	3.4483409854	3.6137800227	3.9205168504	4.2409679744	4.4412587498	4.5809294514	4.7947057972	5.2132490781	5.3346285296	5.5432130652	5.6571023508	5.9415905023	6.2454870792	6.4357874962	6.7516334895	6.9195770437	7.0625883315	7.1289155254	7.5718283083	7.7846610596	8.0356252077	8.1987190095	8.4173853018	8.5591586423	8.7105672196	8.9878052122	9.0954213738	9.243128083	9.5047408445	9.6536431399	10.1353150067	10.3391856094	10.830765052	11.1340161126	11.282994624	11.4324838615	11.7230084247	11.928335797	12.1595494662	12.5482524263	12.8886044738	13.2069901185	13.4364547703	13.9759592461	14.0694275524	14.3873423392	14.5917422876	14.964350491	15.1167777004	15.5263652261	15.8000690359	15.9116889229	16.2293199754	16.5969945354	17.2899446494	17.6259731869	17.6650554804	18.3873909897	19.5035301067	19.6672734633	20.367988957	21.2168499755	21.6231456257	22.3037732713	23.0357515202	23.4079652682	24.3539770417	24.7110832714	25.2328267636	25.5066409889	25.8306665954	26.1941175815	26.5199802977	27.1238305688	27.6444922904	28.1207836286	29.3175835751	30.1569274404	30.8367705626	31.2275282428	35.0862100736
0.4701444	-0.9433269327	0.9220715489	1.3872608484	1.6246286904	2.3673446791	2.5899339045	2.7714164774	3.1267008782	3.3510118066	3.460877835	3.6453705386	3.9174031117	4.2523225257	4.4804613941	4.6235077114	4.7918734813	5.1744672119	5.3437693586	5.5586200823	5.6866518309	5.9326469148	6.243146513	6.4183026156	6.7527305403	6.9357654733	7.0687467097	7.1414528513	7.5803501849	7.8232435228	8.0571607763	8.2162845403	8.4437277552	8.5900557085	8.7426048753	8.9910159347	9.1232313266	9.2507515964	9.5084542442	9.6586963926	10.1553102938	10.3342523811	10.8541621401	11.1197005821	11.2737627453	11.4254396934	11.7217926023	11.9107212967	12.1645614046	12.513649444	12.9098758881	13.2105438788	13.4189623334	13.9801402489	14.073110046	14.4014348879	14.5783400776	14.9844879547	15.1118735522	15.5388597057	15.8530118506	15.9252354558	16.2070620083	16.6058702867	17.3393032615	17.6478054556	17.6863747674	18.3701585867	19.5519533433	19.6780068956	20.3619429496	21.2216794381	21.6138093764	22.3159074436	23.0710243822	23.4273513526	24.3460920926	24.6796905296	25.2558362574	25.4933152899	25.8390389161	26.1729082576	26.5797483954	27.1279342193	27.651662885	28.1400397144	29.3650748735	30.2003247726	30.8974090657	31.2649684456	35.0880156922
0.4756873	-0.8944098965	0.9872952196	1.5040200279	1.7268567523	2.3734353532	2.6127534669	2.8165625921	3.1237367041	3.3704445651	3.4950808001	3.6726572349	3.9231675725	4.2551382696	4.5079500887	4.6675920877	4.7972416598	5.1272902981	5.3475525849	5.5681612585	5.7450230812	5.9231414112	6.2400941005	6.3908723078	6.7535732068	6.9551750577	7.0462000432	7.1763847731	7.5874501684	7.8604591739	8.0779095652	8.2330069386	8.4550634666	8.6179775027	8.776407782	8.9834498726	9.1442432596	9.2759842947	9.5044515186	9.668499972	10.1752709671	10.3302795049	10.8715163711	11.1045140614	11.2627377585	11.4153929123	11.7203877674	11.8947774073	12.1712718581	12.4801259458	12.9290100968	13.2053039961	13.3960532724	13.9773056657	14.0842574918	14.4153862217	14.5722885432	15.0032596963	15.1096936197	15.5500569536	15.8829917959	15.9557154647	16.1804834924	16.616435711	17.3827680327	17.6723294221	17.7109409584	18.3460102337	19.5494367484	19.7339131868	20.3513158373	21.2255821961	21.6016800123	22.3270290956	23.0915176367	23.4430149291	24.3218983354	24.6540841778	25.2773571222	25.4828908821	25.8390553023	26.1503237784	26.6314596281	27.1274721316	27.6584872634	28.1534939364	29.4068693878	30.243632841	30.956872839	31.3001351626	35.075470385
0.4812301	-0.8304429996	1.0441004896	1.5990779454	1.8358840009	2.3705554215	2.6220287664	2.8596720593	3.0995008537	3.3721707754	3.5588354996	3.6925667538	3.9315065972	4.2501743364	4.5247723741	4.7078721963	4.8146330383	5.085642667	5.3356468279	5.5951975079	5.7952477016	5.9264684344	6.2357782118	6.3608329738	6.7534516656	6.9619457948	7.0317046299	7.2075192948	7.5962293751	7.8953251248	8.0930031413	8.2514800332	8.4540070141	8.6437281226	8.8034346448	8.9693572085	9.1568720979	9.3195790456	9.5006635657	9.6768405104	10.1928537576	10.3274636766	10.8846551664	11.0863405927	11.25142396	11.4004395388	11.7159466831	11.8858992469	12.1752370559	12.4523602264	12.9442395695	13.190147581	13.3698272598	13.9711491889	14.0963514961	14.4288453117	14.5767603715	15.0187093409	15.1124052784	15.5610926483	15.8784588951	16.0098534731	16.1522430073	16.628533178	17.4189198604	17.6973608692	17.7408837193	18.3160214198	19.5244083848	19.8047026509	20.3372934132	21.2283187271	21.5878330822	22.3363737861	23.0977313785	23.4529678628	24.2840502716	24.6321350156	25.2964973023	25.4756706351	25.83088927	26.1241481522	26.6752456243	27.1230749884	27.6651096219	28.1619077698	29.441483208	30.2874864189	31.0106440221	31.3348221393	35.0495574086
0.4867730	-0.7392064181	1.0915340968	1.6768633079	1.9389654596	2.3550847991	2.6200750734	2.8863535756	3.080482932	3.3691681323	3.6310123294	3.7029011805	3.9344559113	4.2393366526	4.5328310213	4.7439836446	4.8436145817	5.0583732827	5.3115482414	5.6395029855	5.8069679595	5.9626844993	6.2296939567	6.333763594	6.7513526775	6.943489901	7.0419807494	7.2298175009	7.6087646556	7.9280702964	8.0972346318	8.2712263341	8.4473526638	8.6597897613	8.8208843083	8.9591697735	9.1625352206	9.3718918985	9.5057685695	9.6796861679	10.2051356623	10.3262254092	10.8957657083	11.0637121282	11.238842992	11.3810614629	11.7067246189	11.8873738716	12.1725015344	12.4351004533	12.9545963689	13.1649533167	13.3433894153	13.9619679214	14.1049102417	14.4429472484	14.5920169698	15.0297238611	15.1210402372	15.5718066155	15.8579578993	16.0615515108	16.130148253	16.6420153362	17.4472679634	17.7209725115	17.7770932339	18.281877097	19.4937585891	19.8711705457	20.3220011982	21.2297576248	21.5732002399	22.3431328945	23.0913421768	23.455576966	24.2361599404	24.6116729599	25.3129187807	25.4711233081	25.8160193578	26.0910791946	26.7128989098	27.1155523649	27.6714332922	28.1665557037	29.4676718286	30.3331170424	31.0553010949	31.3695119048	35.0119782093
0.4923158	-0.6017703103	1.1330362966	1.7427158223	2.0218716977	2.3260706395	2.610449944	2.8802805528	3.0880571894	3.3740374064	3.6902725706	3.7070593061	3.9280286343	4.2259964504	4.5346537486	4.7816660439	4.8776119941	5.0478060804	5.2845627076	5.6935920678	5.7888495099	6.0167649429	6.2211942927	6.3147600561	6.7453088177	6.9190970297	7.0620143933	7.2422551957	7.6257876749	7.9579962228	8.0888419083	8.2864425684	8.4431197789	8.6595603979	8.8294485806	8.9621796104	9.1643912701	9.4144883296	9.5321544838	9.6759450093	10.2097537662	10.3265820853	10.9060414791	11.0368282508	11.2210848283	11.3613287743	11.693257452	11.898454151	12.1617968473	12.4311457981	12.9598479469	13.1314833927	13.3193061185	13.9485355749	14.10642876	14.4600118334	14.6155935481	15.0368293292	15.1349394496	15.5800451522	15.830894938	16.0684425853	16.1502518275	16.656759128	17.4680207338	17.7432109711	17.8174655269	18.245935191	19.4626815814	19.924765131	20.3092990703	21.2297497317	21.5583499214	22.3464976154	23.0748317264	23.4500227232	24.1809051582	24.5924407107	25.3261091144	25.4684728381	25.796241143	26.0492968779	26.7465306922	27.1055764152	27.6775337019	28.1686644051	29.4846051945	30.3819289454	31.0897787297	31.4025703842	34.9650102166
0.4978587	-0.3682430156	1.1734333418	1.7995861104	2.0684089052	2.2937353536	2.5881671265	2.8621949752	3.1093749896	3.3924986904	3.6779613548	3.7530366686	3.9170145985	4.2135377843	4.5339021005	4.8192036187	4.9127334683	5.0525094802	5.2623492666	5.7478467603	5.762266682	6.0655650469	6.2115088467	6.3070557276	6.7347954204	6.9014940437	7.0827307409	7.2452987284	7.6458219477	7.9810849731	8.0718409189	8.2896250192	8.4478689246	8.6446107127	8.8335480184	8.9769064749	9.1663220753	9.4357724414	9.5812221782	9.6696456052	10.2066596482	10.3270209075	10.9134454317	11.0093524216	11.1926461968	11.3478897484	11.6770554007	11.9157550251	12.1460841917	12.4394780017	12.9602791604	13.0937270667	13.2986417069	13.9300535187	14.0975793536	14.481582499	14.6443002745	15.0414521229	15.1525313912	15.580657658	15.8058943804	16.0432348222	16.1978908935	16.6726638206	17.4816553845	17.7646007403	17.8586284842	18.2112218822	19.4338984982	19.9584088166	20.3049013478	21.2280452545	21.543366218	22.3457596818	23.0513881635	23.4364108138	24.1199062187	24.5758887031	25.3348104006	25.4674529213	25.7725404926	26.0003748871	26.7775715234	27.0936249419	27.6837959283	28.1690704319	29.4921047656	30.4350556688	31.1152141291	31.4307271616	34.9113652714
0.5034015	0.3492871495	1.2188704185	1.8481257127	2.0617420472	2.2753707322	2.5493605381	2.8600542263	3.1250317597	3.4214989931	3.6419955515	3.791063681	3.9114469344	4.2034253286	4.5331260847	4.8447386895	4.9502353301	5.0723113998	5.2488418115	5.7221595844	5.809531095	6.0972524057	6.2076736222	6.3091725188	6.7232281918	6.8922975663	7.1021842102	7.2404661673	7.6639561206	7.9863390757	8.0602761299	8.2809199926	8.4584533423	8.6262085663	8.8359361895	8.9951396192	9.1719672236	9.4448068073	9.6125204417	9.6875704104	10.1983395864	10.3248583275	10.9084085291	10.9924617714	11.1515461609	11.3444648712	11.6592316977	11.935405767	12.1308817645	12.4564176345	12.9559808721	13.0575141852	13.2812952656	13.9067647003	14.075779212	14.5070343749	14.6758376397	15.0446548632	15.1723424293	15.5668783158	15.7923128102	16.0154882491	16.242861589	16.6896147195	17.4886366384	17.7851584852	17.8971561813	18.181283467	19.4095178591	19.9674197722	20.3136079886	21.2242684039	21.5279374035	22.3404814968	23.0248568786	23.4156160918	24.0545933337	24.5638399689	25.3371480565	25.4685499395	25.7442915229	25.9497974213	26.8063950392	27.0801771677	27.6907605235	28.1681585292	29.4908263737	30.4930014522	31.1336961419	31.4505268915	34.8540466423
0.5089444	0.6171342876	1.2780702627	1.8848984679	2.012738432	2.2632107865	2.507976845	2.8768351068	3.1301119279	3.4503344691	3.5966754634	3.8193207382	3.9153107718	4.1951685876	4.5335439871	4.8511454821	4.9879981277	5.1063851687	5.244618934	5.6863909617	5.8605165075	6.1055278335	6.2186113857	6.317752932	6.7149503008	6.8892181478	7.1194398966	7.2297522285	7.6711988268	7.9724486906	8.0635867818	8.2674518252	8.46275682	8.6188291924	8.8364102655	9.0104252179	9.1834062829	9.4482571828	9.6019842606	9.7438795488	10.1884103644	10.3179619509	10.8830744903	10.995539435	11.1013206371	11.3493115804	11.6406284408	11.9538501603	12.1214360113	12.4778941415	12.945493019	13.0304952377	13.2667415418	13.8795617394	14.0403009518	14.5337350368	14.7092050377	15.0468940264	15.1928193795	15.5373364249	15.7933713229	15.9906083098	16.2802984886	16.7073827459	17.4894520297	17.8043886041	17.9298949875	18.159657231	19.3914020712	19.9535700927	20.3346671466	21.2179656045	21.5116946833	22.3307397685	22.9994220941	23.3890436764	23.9870097461	24.5573386488	25.3316676815	25.472322969	25.7096742065	25.9054475983	26.8325343989	27.0659442042	27.6988333812	28.1660196345	29.4822814135	30.5554196884	31.1471618283	31.4595650768	34.7961985489
0.5144872	0.7715888336	1.3599904219	1.8870238429	1.9657480538	2.2386660661	2.4823372462	2.9040941177	3.1251310009	3.4684323386	3.5525065633	3.8466561771	3.925122807	4.1874301342	4.5363033124	4.8445052399	5.0199063185	5.1429579891	5.2521050856	5.6538002064	5.9017300436	6.096056997	6.2414260723	6.3328829648	6.7104013421	6.890382487	7.1324710444	7.215920332	7.6581581735	7.9642131312	8.0681668551	8.2549404769	8.4546529961	8.6290987094	8.8342801233	9.0202862885	9.2000586485	9.4466960326	9.583248714	9.8022162306	10.180551734	10.3057172396	10.8484572771	11.0081120002	11.0482002846	11.3588112911	11.622265138	11.9683212949	12.1209199751	12.5004421203	12.9271854284	13.0197640812	13.2544285545	13.849185418	13.9931981075	14.55834499	14.7441186047	15.0484567894	15.211593708	15.4990545868	15.8031589042	15.97159881	16.309094316	16.7254769582	17.484892943	17.821464586	17.9547568581	18.1485331903	19.3811017189	19.9239805277	20.362494278	21.2087676429	21.4946960598	22.3173724776	22.9788901644	23.3584611169	23.9200730313	24.5562406844	25.3185329661	25.4784624925	25.6687372253	25.8732519318	26.8551350286	27.0519466456	27.7080414847	28.1626984411	29.4686713835	30.6209981004	31.1569617166	31.4570505822	34.7409459659
0.5200300	0.856282401	1.4632085759	1.8255367437	1.9590281122	2.2102568022	2.4733636183	2.9349068148	3.1127713163	3.4668834557	3.5197055202	3.8762249929	3.9386100583	4.1791168203	4.5426428173	4.8339317157	5.0432733089	5.1609254482	5.2784101697	5.6279859606	5.9302448003	6.0791955732	6.2656429254	6.3589726076	6.7062658307	6.8944378429	7.1350433034	7.2060332642	7.6255736386	7.9736777257	8.0665661376	8.2444075473	8.4408816242	8.651144856	8.8289505587	9.0251834987	9.2190852167	9.4397213307	9.5677632878	9.850609326	10.1778473252	10.2889824071	10.8152953254	10.9870998564	11.0308559286	11.3698414455	11.6053383264	11.9778836305	12.1291325909	12.521373558	12.9048396822	13.0254838826	13.2438418662	13.8152582545	13.9402016464	14.5783812727	14.7797593897	15.0499882672	15.2250207011	15.4613388188	15.8134135422	15.961023702	16.3294959302	16.7430348428	17.4763597889	17.8355166049	17.9720346289	18.1469233337	19.3794634932	19.8862110038	20.3913487082	21.1967279029	21.477777783	22.3020457737	22.9657763934	23.3259755922	23.857390889	24.5593916214	25.2997178717	25.4858003847	25.6260904023	25.8534188538	26.8733639137	27.039389554	27.7179278601	28.1584129003	29.4525944983	30.687342917	31.1638635124	31.4439861498	34.6912309513
